posición,area,á.liq.,grupo_de_personal,codigo_postal,motivo_de_la_renuncia,banda,baja,reglapht,alta,años,meses,antigüedad,clave_de_sexo,lugar_de_nacimiento,nacionalidad,edad_del_empleado,estado_civil,hijos
POS2939,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-10-24,JF010600,2022-03-10,0,0.7,21,masculino,SAN ANDRES TUXTLA,Mexican,26,solter,1
POS2939,VS1-HOUS,S5,Direct,32546,Vol-No regreso / no dio razón,DO,2022-10-20,JS011500,2022-06-10,0,0.4666666667,14,femenino,SAN LUIS POTOSI,Mexican,39,casad.,3
POS2939,VS9-ABS,S5,Direct,32690,Vol-No regreso / no dio razón,DO,2022-10-27,JT012324,2022-11-10,0,0.5333333333,16,masculino,CAMPECHE,Mexican,34,divorc,3
POS2939,VS4,S5,Direct,32600,Vol-Transferencia entre planta,DO,2022-10-24,JS011500,2022-10-13,0,0.3666666667,11,femenino,JUAREZ,Mexican,20,U.Libr,0
POS1323,VS5,S5,Direct,32599,Vol-Transferencia entre planta,DO,2022-10-28,JF010600,2018-11-01,4,58.36666667,1751,femenino,CHIHUAHUA,Mexican,26,U.Libr,2
POS1380,MFS,S5,Direct,32575,Vol-Otro empleo,DO,2022-10-25,JF060600,2016-12-21,6,71.13333333,2134,femenino,JUAREZ,Mexican,27,solter,0
POS347,LOG,S5,Direct,32575,Imp.Tra-Jubilación,DNO,2022-10-21,JF010600,1994-04-05,28,346.5666667,10397,masculino,"PARRAL, CHIH",Mexican,55,U.Libr,6
POS1323,VS4,S5,Direct,32170,Imp.Tra-Jubilación,DO,2022-10-28,JF010600,1995-08-28,27,330.7666667,9923,femenino,JUAREZ,Mexican,57,casad.,4
POS1230,VS5,S5,Direct,32425,Vol-Transferencia entre planta,DNO,2022-10-28,JF010600,2009-07-09,13,159.9666667,4799,masculino,JUAREZ,Mexican,31,solter,1
POS2803,VS7,S5,Direct,32695,Vol-Otro empleo,DNO,2022-10-25,JF010600,2013-06-11,9,109.1666667,3275,masculino,JUAREZ,Mexican,37,casad.,3
POS1230,TEF,S5,Direct,32583,Vol-Otro empleo,DNO,2022-10-25,ADMINIST,2015-09-12,7,83.73333333,2512,masculino,JUAREZ,Mexican,26,solter,0
POS2939,VS9-ABS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-04-10,JS011500,2022-09-22,0,0.4,12,femenino,JIMENEZ,Mexican,47,U.Libr,2
POS1559,MFS,S5,Direct,32575,Vol-Transferencia entre planta,DNO,2022-04-11,ADMINIST,2019-12-09,3,38.3,1149,masculino,JUAREZ,Mexican,24,casad.,1
POS1323,VS9-ABS,S5,Direct,32500,Imp.Tra-Ausentismos continuos,DO,2022-02-11,JS011500,2020-11-26,2,23.53333333,706,femenino,GUANAJUATO,Mexican,33,solter,3
POS1323,VS1,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-04-11,JT012324,2021-01-19,1,21.8,654,femenino,OAXACA,Mexican,35,U.Libr,3
POS2858,QMM,S6,Exempt,32590,Vol-Otro empleo,E3,2022-04-11,ADMINIST,2021-10-14,1,12.86666667,386,masculino,CHIHUAHUA,Mexican,24,U.Libr,2
POS538,VS9-ABS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-02-11,JT031800,2022-08-25,0,2.3,69,femenino,JUAREZ,Mexican,34,solter,3
POS538,VS5,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-02-11,JT031800,2022-01-09,0,2.066666667,62,femenino,TRES VALLES,Mexican,29,solter,0
POS2939,VS1,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-02-11,JF010600,2022-01-09,0,2.066666667,62,masculino,CHIHUAHUA,Mexican,35,solter,2
POS538,VS9-ABS,S5,Direct,32575,Vol-Otro empleo,DO,2022-02-11,JT031800,2022-01-09,0,2.066666667,62,femenino,OAXACA,Mexican,25,solter,0
POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-02-11,JT031800,2022-09-14,0,1.633333333,49,masculino,CHIHUAHUA,Mexican,21,solter,0
POS1380,MFS,S5,Direct,32583,Vol-No regreso / no dio razón,DO,2022-02-11,JT031800,2022-09-22,0,1.366666667,41,femenino,JUAREZ,Mexican,25,solter,1
POS538,VS9-ABS,S5,Direct,32576,Vol-No regreso / no dio razón,DO,2022-02-11,JT031800,2022-09-22,0,1.366666667,41,femenino,PUEBLA,Mexican,28,viud.,3
POS2939,VS9-ABS,S5,Direct,32599,Vol-No regreso / no dio razón,DO,2022-02-11,JS011500,2022-03-10,0,1,30,masculino,MINATITLAN,Mexican,35,casad.,2
POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-02-11,JT031800,2022-03-10,0,1,30,femenino,COATZACOALCOS,Mexican,25,solter,2
POS2939,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-02-11,JT012324,2022-10-13,0,0.6666666667,20,femenino,TORREON,Mexican,26,casad.,2
POS2939,VS4,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-02-11,JS011500,2022-10-13,0,0.6666666667,20,masculino,QUINTANA ROO,Mexican,41,casad.,1
POS2939,VS9-ABS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-03-11,JS011500,2022-10-27,0,0.2333333333,7,masculino,ACAYUCAN,Mexican,41,casad.,2
POS1921,MFS,S5,Direct,32674,Imp.Tra-Ausentismos continuos,DO,2022-04-11,JS011500,2022-07-21,0,3.533333333,106,masculino,JUAREZ,Mexican,24,solter,0
POS2456,MFS,S5,Direct,32575,Vol-Otro empleo,DNO,2022-02-11,ADMINIST,2017-01-25,5,70.23333333,2107,femenino,VERACRUZ,Mexican,27,solter,0
POS347,LOG,S5,Direct,32580,Vol-Otro empleo,DNO,2022-02-11,JF050600,2017-06-29,5,65.06666667,1952,masculino,JUAREZ,Mexican,34,U.Libr,2
POS1230,VS9-ABS,S5,Direct,32696,Vol-Transferencia entre planta,DNO,2022-04-11,JF010600,1999-04-01,23,290.1666667,8705,masculino,JUAREZ,Mexican,45,casad.,2
POS2076,HRL,S6,Exempt,32540,Vol-Otro empleo,E3,2022-11-11,ADMINIST,2018-11-26,4,48.2,1446,femenino,JUAREZ,Mexican,27,solter,0
POS1921,MFS,S5,Direct,32696,Vol-No regreso / no dio razón,DO,2022-08-11,JF010600,2019-10-24,3,37.03333333,1111,masculino,JUAREZ,Mexican,21,solter,0
POS538,VS9-ABS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-08-11,JF060600,2021-12-01,1,22.16666667,665,masculino,DURANGO,Mexican,26,solter,0
POS2939,VS7,S5,Direct,32599,Imp.Tra-LFT y/o Reglamento Int.,DO,2022-08-11,JS011500,2022-08-18,0,2.733333333,82,femenino,JUAN R ESCUDERO,Mexican,39,solter,4
POS2939,VS9-ABS,S5,Direct,32696,Vol-Estudios,DO,2022-08-11,JF010600,2022-08-09,0,2.033333333,61,femenino,CHIHUAHUA,Mexican,23,solter,0
POS2939,VS1,S5,Direct,32590,Vol-No regreso / no dio razón,DO,2022-09-11,JS011500,2022-09-22,0,1.6,48,femenino,JUAREZ,Mexican,31,casad.,1
POS1661,MFS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-08-11,JS011500,2022-06-10,0,1.1,33,femenino,CIUDAD DE MEXICO,Mexican,48,casad.,2
POS1661,MFS,S5,Direct,32599,Vol-Transferencia entre planta,DO,2022-08-11,JS011500,2022-10-27,0,0.4,12,femenino,ALLENDE,Mexican,25,U.Libr,1
POS2939,VS9-ABS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,masculino,MAPASTEPEC,Mexican,24,U.Libr,1
POS2939,VS1,S5,Direct,32574,Vol-No regreso / no dio razón,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,masculino,JUAREZ,Mexican,39,casad.,2
POS2939,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,masculino,OAXACA,Mexican,29,U.Libr,2
POS1376,VS7,S5,Direct,32590,Vol-Transferencia entre planta,DNO,2022-11-11,ADMINIST,2013-10-30,9,109.9666667,3299,masculino,DURANGO,Mexican,34,U.Libr,1
POS1230,VS1,S5,Direct,32600,Vol-Otro empleo,DNO,2022-08-11,JF010600,2014-10-22,8,97.96666667,2939,masculino,DURANGO,Mexican,32,solter,0
POS2802,TEF,S5,Direct,32600,Vol-Estudios,DNO,2022-11-18,JF010600,2018-10-18,4,49.73333333,1492,femenino,VERACRUZ,Mexican,22,solter,0
POS1323,VS5,S5,Direct,32696,Imp.Tra-Ausentismos continuos,DO,2022-11-14,JF010600,2019-06-27,3,41.2,1236,femenino,CHIHUAHUA,Mexican,25,solter,0
POS1323,VS7,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-11-14,JF010600,2020-01-10,2,25.8,774,masculino,JUAREZ,Mexican,30,U.Libr,1
POS1921,MFS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-11-18,JF010600,2021-01-26,1,22.03333333,661,femenino,CHIHUAHUA,Mexican,23,solter,0
POS1559,MFS,S5,Direct,32690,Vol-Transferencia entre planta,DNO,2022-11-18,JF010600,2021-10-14,1,13.33333333,400,masculino,CHIHUAHUA,Mexican,28,solter,0
POS60,TEF,S6,Exempt,32590,Vol-Otro empleo,E4,2022-11-18,ADMINIST,2021-11-11,1,12.4,372,masculino,CHIHUAHUA,Mexican,30,solter,0
POS1323,VS7,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-11-18,JF010600,2022-04-08,0,3.533333333,106,masculino,SAN PEDRO,Mexican,25,solter,1
POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-11-18,JT031800,2022-01-09,0,2.6,78,femenino,JUAREZ,Mexican,23,U.Libr,1
POS538,VS9-ABS,S5,Direct,3259,Vol-No regreso / no dio razón,DO,2022-11-18,JT031800,2022-09-22,0,1.9,57,masculino,CHIHUAHUA,Mexican,29,casad.,2
POS2939,VS9-ABS,S5,Direct,27000,Vol-No regreso / no dio razón,DO,2022-11-18,JT012324,2022-09-29,0,1.666666667,50,masculino,CHIHUAHUA,Mexican,24,solter,0
POS2939,VS9-ABS,S5,Direct,32599,Vol-Cambio de domicilio,DO,2022-11-18,JF010600,2022-03-10,0,1.533333333,46,masculino,DURANGO,Mexican,24,solter,0
POS2939,VS9-ABS,S5,Direct,32695,Vol-No regreso / no dio razón,DO,2022-11-18,JT012324,2022-11-10,0,1.266666667,38,femenino,CHIHUAHUA,Mexican,27,solter,4
POS1380,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-11-18,JT031800,2022-10-20,0,0.9666666667,29,femenino,COSOLEACAQUE,Mexican,23,solter,1
POS1661,MFS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-11-18,JS011500,2022-10-27,0,0.7333333333,22,femenino,CHIAPAS,Mexican,37,solter,4
POS1230,VS7,S5,Direct,32575,Vol-Otro empleo,DNO,2022-11-18,JT012324,2017-05-10,5,62.33333333,1870,masculino,TUXTEPEC,Mexican,34,casad.,1
POS2858,QMM,S6,Exempt,32553,Vol-Otro empleo,E4,2022-11-18,ADMINIST,2017-12-10,5,62.1,1863,femenino,CUERNAVACA,Mexican,33,solter,1
POS538,VS1,S5,Direct,32696,Vol-Otro empleo,DO,2022-11-18,JF060600,2017-11-30,5,60.46666667,1814,masculino,CHIHUAHUA,Mexican,23,solter,0
POS2224,TEF,S5,Direct,32100,Imp.Pat-Terminación del Contrato,DNO,2022-11-18,JF010600,2013-04-02,9,119.1333333,3574,masculino,JUAREZ,Mexican,43,U.Libr,4
POS2802,TEF,S5,Direct,32599,Vol-Cambio de domicilio,DNO,2022-11-18,JF010600,2016-07-09,6,75.43333333,2263,femenino,MIGUEL ANGEL,Mexican,28,solter,0
POS2622,VS7,S6,Exempt,32665,Vol-Otro empleo,E3,2022-11-17,ADMINIST,2016-11-23,6,72.83333333,2185,masculino,JUAREZ,Mexican,32,solter,1
POS1323,VS1,S5,Direct,32580,Vol-Transferencia entre planta,DO,2022-11-25,JF010600,2019-04-07,3,41.33333333,1240,femenino,JUAREZ,Mexican,21,U.Libr,1
POS538,VS9-ABS,S5,Direct,32575,Vol-Otro empleo,DO,2022-11-23,JF060600,2020-09-01,2,34.96666667,1049,femenino,VERACRUZ,Mexican,25,solter,1
POS1380,MFS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-11-23,JF060600,2020-01-23,2,34.5,1035,femenino,JUAREZ,Mexican,21,solter,1
POS1921,MFS,S5,Direct,32575,Vol-Insatisfacción personal,DO,2022-11-23,JS011500,2020-12-03,2,32.86666667,986,femenino,COAHUILA,Mexican,45,solter,3
POS1657,TEF,S6,Exempt,32574,Vol-Transferencia entre planta,E3,2022-11-25,ADMINIST,2020-10-09,2,26.86666667,806,masculino,CHIHUAHUA,Mexican,25,solter,0
POS1323,VS5,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-11-23,JT012324,2020-10-15,2,25.63333333,769,femenino,OAXACA,Mexican,25,casad.,1
POS538,VS9-ABS,S5,Direct,32599,Vol-No regreso / no dio razón,DO,2022-11-21,JT031800,2022-09-29,0,1.766666667,53,femenino,VERACRUZ,Mexican,28,casad.,2
POS1323,VS1,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-11-25,JF010600,2017-03-16,5,69.33333333,2080,femenino,JUAREZ,Mexican,24,U.Libr,1
POS1323,VS4,S5,Direct,32215,Imp.Tra-Jubilación,DO,2022-11-25,JF010600,1994-04-01,28,351.7333333,10552,masculino,JUAREZ,Mexican,64,casad.,3
POS1230,VS7,S5,Direct,32180,Vol-Otro empleo,DNO,2022-11-23,JT012324,2014-04-06,8,103.1333333,3094,masculino,JUAREZ,Mexican,37,casad.,3
POS1921,MFS,S5,Direct,32599,Vol-Insatisfacción personal,DO,2022-11-23,JF010600,2014-03-12,8,97.06666667,2912,femenino,JUAREZ,Mexican,26,solter,1
POS538,VS7,S5,Direct,32599,Vol-Prob personales y/o fam.,DO,2022-11-23,JF060600,2016-07-09,6,75.6,2268,femenino,JESUS CARRANZA,Mexican,42,casad.,2
POS1323,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-11-29,JT012324,2018-03-05,4,55.7,1671,femenino,CHIAPAS,Mexican,27,casad.,1
POS347,LOG,S5,Direct,32750,Vol-Otro empleo,DNO,2022-11-29,JF050600,2018-06-14,4,54.3,1629,masculino,JUAREZ,Mexican,28,casad.,1
POS2003,VS1,S5,Direct,32599,Vol-Otro empleo,DO,2022-11-29,JF050600,2018-12-13,4,48.23333333,1447,masculino,JUAREZ,Mexican,23,solter,0
POS454,TEF,S5,Direct,32389,Vol-Transferencia entre planta,DNO,2022-02-12,ADMINIST,2018-12-20,4,48.1,1443,masculino,DURANGO,Mexican,27,solter,0
POS347,LOG,S5,Direct,32500,Vol-Otro empleo,DNO,2022-11-29,JS011500,2019-03-14,3,45.2,1356,masculino,JUAREZ,Mexican,22,U.Libr,1
POS2456,VS9-ABS,S5,Direct,32510,Vol-Prob personales y/o fam.,DNO,2022-11-29,JF010600,2019-04-25,3,43.8,1314,femenino,JUAREZ,Mexican,32,casad.,1
POS1230,TEF,S5,Direct,32408,Vol-Transferencia entre planta,DNO,2022-02-12,ADMINIST,2020-10-09,2,27.1,813,femenino,CHIHUAHUA,Mexican,24,solter,0
POS1323,VS4,S5,Direct,32599,Vol-Estudios,DO,2022-11-29,JF010600,2020-11-19,2,24.66666667,740,masculino,JUAREZ,Mexican,20,solter,0
POS1380,MFS,S5,Direct,32695,Vol-Insatisfacción personal,DO,2022-11-29,JF060600,2021-11-02,1,21.86666667,656,femenino,COAHUILA DE ZARAGOZA,Mexican,22,solter,0
POS1380,MFS,S5,Direct,32574,Vol-No regreso / no dio razón,DO,2022-11-28,JT031800,2022-09-22,0,2.233333333,67,masculino,JUAREZ,Mexican,22,solter,0
POS538,VS9-ABS,S5,Direct,32690,Vol-No regreso / no dio razón,DO,2022-11-28,JT031800,2022-03-10,0,1.866666667,56,femenino,OAXACA,Mexican,23,U.Libr,0
POS538,VS9-ABS,S5,Direct,32600,Vol-No regreso / no dio razón,DO,2022-11-28,JT031800,2022-03-11,0,0.8333333333,25,femenino,CHIHUAHUA,Mexican,31,solter,4
POS538,VS9-ABS,S5,Direct,32600,Vol-No regreso / no dio razón,DO,2022-11-28,JF060600,2022-03-11,0,0.8333333333,25,femenino,CHIHUAHUA,Mexican,40,solter,1
POS1323,VS5,S5,Direct,32590,Imp.Tra-LFT y/o Reglamento Int.,DO,2022-01-12,JS011500,2016-12-21,6,72.36666667,2171,masculino,JUAREZ,Mexican,26,solter,0
POS347,LOG,S5,Direct,32594,Vol-Otro empleo,DNO,2022-11-29,JT012324,2017-06-29,5,65.96666667,1979,masculino,VERACRUZ,Mexican,27,casad.,1
POS343,MFS,S6,Exempt,32575,Imp.Tra-Jubilación,E3,2022-02-12,JS011500,1999-04-15,23,287.7333333,8632,masculino,OAXACA,Mexican,55,casad.,2
POS1323,VS1,S5,Direct,32060,Imp.Tra-Jubilación,DO,2022-02-12,JT012324,2009-08-18,13,161.8,4854,femenino,JUAREZ,Mexican,60,casad.,1
POS2062,VS9-ABS,S6,Exempt,32599,Vol-Transferencia entre planta,E3,2022-02-12,JF010600,2012-02-16,10,131.4,3942,masculino,JUAREZ,Mexican,40,casad.,2
POS1359,DBE,S6,Exempt,32617,Vol-Otro empleo,E4,2022-11-18,ADMINIST,2017-06-04,5,68.4,2052,femenino,CHIHUAHUA,Mexican,36,solter,2
POS538,VS1,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-11-11,JF060600,2020-12-22,5,22.96666667,689,femenino,CHIHUAHUA,Mexican,32,casad.,1
POS538,VS9-ABS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-11-11,JF060600,2022-08-09,5,2.133333333,64,femenino,TORREON,Mexican,23,solter,1
POS538,VS1,S5,Direct,32599,Vol-Prob personales y/o fam.,DO,2022-06-12,JF060600,2018-08-30,6,51.96666667,1559,femenino,JUAREZ,Mexican,23,solter,0
POS2456,MFS,S5,Direct,32575,Vol-Otro empleo,DNO,2022-06-12,ADMINIST,2019-01-24,7,47.06666667,1412,masculino,JUAREZ,Mexican,26,solter,0
POS1323,VS4,S5,Direct,32575,Vol-Otro empleo,DO,2022-06-12,JF010600,2019-02-21,8,46.13333333,1384,femenino,DURANGO,Mexican,25,solter,0
POS1323,VS1-HOUS,S5,Direct,32590,Vol-Transferencia entre planta,DO,2022-09-12,JF010600,2020-11-24,9,24.83333333,745,femenino,CHIHUAHUA,Mexican,22,solter,0
POS1921,MFS,S5,Direct,32590,Vol-No regreso / no dio razón,DO,2022-05-12,JS011500,2022-07-28,0,4.333333333,130,masculino,COAHUILA,Mexican,24,solter,0
POS1323,VS9-ABS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-06-12,JF010600,2022-11-08,11,3.9,117,femenino,COAHUILA,Mexican,48,divorc,2
POS538,VS9-ABS,S5,Direct,32598,Vol-No regreso / no dio razón,DO,2022-05-12,JT031800,2022-09-29,0,2.233333333,67,masculino,CHIHUAHUA,Mexican,45,casad.,2
POS2939,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-06-12,JS011500,2022-10-10,13,1.9,57,masculino,OAXACA,Mexican,20,U.Libr,1
POS2939,VS7,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-05-12,JS011500,2022-10-20,0,1.533333333,46,femenino,MONTERREY,Mexican,46,divorc,5
POS1661,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-05-12,JF010600,2022-10-20,0,1.533333333,46,femenino,CHIHUAHUA,Mexican,18,solter,0
POS538,VS5,S5,Direct,32599,Vol-No regreso / no dio razón,DO,2022-05-12,JT031800,2022-10-27,0,1.3,39,femenino,CHIHUAHUA,Mexican,24,solter,1
POS1380,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-05-12,JT031800,2022-10-27,0,1.3,39,femenino,CHIHUAHUA,Mexican,35,casad.,4
POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-05-12,JT031800,2022-03-11,0,1.066666667,32,femenino,JUAREZ,Mexican,19,U.Libr,1
POS2939,VS9-ABS,S5,Direct,32599,Vol-Insatisfacción personal,DO,2022-06-12,JF010600,2022-03-11,19,1.1,33,femenino,CORDOBA,Mexican,32,solter,4
POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-05-12,JT031800,2022-10-11,0,0.8333333333,25,femenino,JUAREZ,Mexican,25,solter,0
POS2003,VS5,S5,Direct,32575,Vol-Insatisfacción personal,DO,2022-06-12,JS011500,2017-01-18,21,71.6,2148,masculino,TABASCO,Mexican,44,U.Libr,3
POS1323,VS1,S5,Direct,32150,Imp.Tra-Jubilación,DO,2022-09-12,JT012324,2009-01-09,22,161.5666667,4847,femenino,JUAREZ,Mexican,59,casad.,3
POS1230,VS4,S5,Direct,32668,Imp.Tra-Jubilación,DNO,2022-09-12,JF010600,2004-07-06,23,225.3,6759,masculino,JUAREZ,Mexican,55,casad.,1
POS347,LOG,S5,Direct,32696,Vol-No regreso / no dio razón,DNO,2022-05-12,JS011500,2013-07-15,24,114.3333333,3430,masculino,XOCHIPALA,Mexican,34,solter,0
POS538,VS9-ABS,S5,Direct,32650,Imp.Tra-Ausentismos continuos,DO,2022-05-12,JF060600,2017-09-14,25,63.6,1908,femenino,JUAREZ,Mexican,27,solter,2
POS1376,MFS,S5,Direct,32590,Vol-Otro empleo,DNO,2022-06-12,JF050600,2013-10-30,26,110.8,3324,femenino,TORREON,Mexican,32,solter,1
POS1323,VS7,S5,Direct,32575,Vol-Otro empleo,DO,2022-06-12,JS011500,2015-04-29,27,92.6,2778,femenino,JUAREZ,Mexican,26,solter,1
POS1783,TEF,S6,Exempt,32605,Vol-Otro empleo,E4,2022-12-16,ADMINIST,2022-05-26,0,6.8,204,masculino,CIUDAD DE MEXICO,Mexican,33,solter,1
POS2446,VS4,S6,Exempt,32543,Vol-Otro empleo,E4,2022-12-13,ADMINIST,2012-07-23,10,126.5,3795,masculino,VERACRUZ,Mexican,37,casad.,2
POS2062,VS1,S6,Exempt,32423,Vol-Otro empleo,E3,2022-12-13,ADMINIST,2022-02-17,0,9.966666667,299,masculino,JUAREZ,Mexican,23,solter,0
POS1323,VS5,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-12-13,JF010600,2019-03-10,3,38.9,1167,femenino,OAXACA,Mexican,21,solter,0
POS1323,VS9-ABS,S5,Direct,32599,Vol-Prob personales y/o fam.,DO,2022-12-13,JF010600,2020-05-03,2,33.76666667,1013,femenino,JUAREZ,Mexican,27,solter,0
POS538,VS7,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-12-12,JT031800,2022-07-21,0,4.8,144,femenino,JUAREZ,Mexican,22,U.Libr,0
POS1380,MFS,S5,Direct,32599,Vol-No regreso / no dio razón,DO,2022-12-12,JT031800,2022-09-22,0,2.7,81,femenino,VILLA VICTORIA,Mexican,30,solter,1
POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-12-12,JT031800,2022-03-11,0,1.3,39,femenino,OAXACA,Mexican,23,solter,1
POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-12-12,JT031800,2022-03-11,0,1.3,39,masculino,JUAREZ,Mexican,22,U.Libr,1
POS1661,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-12-12,JT012324,2022-11-17,0,0.8333333333,25,masculino,CAMPECHE,Mexican,25,U.Libr,0
POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-12-12,JT031800,2022-11-17,0,0.8333333333,25,femenino,JUAREZ,Mexican,27,U.Libr,2
POS1323,VS9-ABS,S5,Direct,32590,Vol-Otro empleo,DO,2022-12-13,JF010600,2017-05-10,5,63.16666667,1895,masculino,JUAREZ,Mexican,25,solter,0
POS1323,VS9-ABS,S5,Direct,32575,Vol-Razones médicas,DO,2022-12-13,JT012324,2008-07-21,14,175.2666667,5258,femenino,GOMEZ FARIAS,Mexican,49,casad.,3
POS1230,VS5,S5,Direct,32575,Vol-Cambio de domicilio,DNO,2022-12-13,JF010600,2013-02-10,9,111.9666667,3359,masculino,VERACRUZ,Mexican,31,casad.,0
POS2003,TEF,S5,Direct,32696,Imp.Pat-Pensionado IMSS,DNO,2022-12-16,ADMINIST,2013-10-23,9,111.3666667,3341,masculino,JUAREZ,Mexican,54,U.Libr,2
POS2003,VS5,S5,Direct,32696,Vol-Insatisfacción personal,DO,2022-12-13,JF010600,2015-09-03,7,94.53333333,2836,femenino,JUAREZ,Mexican,29,solter,0
POS1230,VS4,S5,Direct,32573,Vol-Cambio de domicilio,DNO,2022-12-13,JS011500,2015-11-11,7,86.3,2589,masculino,OCAMPO,Mexican,30,casad.,0
POS1323,VS7,S5,Direct,32576,Imp.Tra-Jubilación,DO,2022-12-13,JF010600,2016-04-05,6,80.46666667,2414,femenino,TORREON,Mexican,60,divorc,3
POS1230,VS5,S5,Direct,32583,Vol-Otro empleo,DNO,2022-12-20,JF050600,2018-01-02,4,59.43333333,1783,masculino,PUEBLA,Mexican,23,solter,0
POS1323,VS9-ABS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-12-20,JS011500,2018-08-03,4,58.26666667,1748,femenino,TORREON,Mexican,40,U.Libr,2
POS538,VS9-ABS,S5,Direct,32598,Vol-Prob personales y/o fam.,DO,2022-12-20,JF060600,2019-07-25,3,41.46666667,1244,femenino,DURANGO,Mexican,45,U.Libr,1
POS1559,MFS,S5,Direct,32599,Vol-Otro empleo,DNO,2022-12-20,JT021800,2019-09-17,3,39.66666667,1190,femenino,JUAREZ,Mexican,24,solter,0
POS1323,VS5,S5,Direct,32570,Vol-No regreso / no dio razón,DO,2022-12-22,JF010600,2019-09-17,3,39.73333333,1192,femenino,CHIHUAHUA,Mexican,47,divorc,2
POS1323,VS1,S5,Direct,32575,Vol-Cambio de domicilio,DO,2022-12-20,JF010600,2019-09-24,3,39.43333333,1183,femenino,CHIHUAHUA,Mexican,21,solter,0
POS1323,VS4,S5,Direct,32575,Vol-Transferencia entre planta,DO,2022-12-20,JT012324,2020-08-10,2,26.76666667,803,femenino,JUAREZ,Mexican,20,solter,0
POS347,LOG,S5,Direct,32573,Vol-Transferencia entre planta,DNO,2022-12-20,JT012324,2020-01-12,2,24.96666667,749,masculino,JUAREZ,Mexican,24,solter,0
POS1323,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-12-20,JS011500,2021-01-21,1,23.26666667,698,masculino,VERACRUZ,Mexican,38,casad.,2
POS2915,TEF,S5,Direct,32575,Vol-Otro empleo,DNO,2022-12-20,JF010600,2022-09-06,0,6.466666667,194,masculino,JUAREZ,Mexican,27,U.Libr,2
POS1380,MFS,S5,Direct,32590,Vol-No regreso / no dio razón,DO,2022-12-19,JF060600,2022-01-09,0,3.633333333,109,femenino,RIO GRANDE,Mexican,23,U.Libr,2
POS347,LOG,S5,Direct,32590,Vol-Cambio de domicilio,DNO,2022-12-20,JS011500,2022-08-09,0,3.433333333,103,masculino,TUXTEPEC,Mexican,24,solter,0
POS2939,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-12-20,JF010600,2022-03-10,0,2.6,78,femenino,JUAREZ,Mexican,20,solter,0
