,posicion,area,a.liq.,grupo_de_personal,codigo_postal,motivo_de_la_renuncia,banda,baja,reglapht,alta,anos,meses,antiguedad,clave_de_sexo,lugar_de_nacimiento,edad_del_empleado,estado_civil,hijos,cluster
1204,POS538,VS9-ABS,S5,Direct,32575,vol-razones medicas,DO,2022-10-19,JT031800,2022-09-14,0,1.166666667,35,femenino,VIESCA,42,divorciado,2,1
1205,POS1380,MFS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-10-19,JT031800,2022-09-14,0,1.166666667,35,femenino,SANTA MARIA DE OTAEZ,22,u.libr,1,1
1206,POS538,VS1-HOUS,S5,Direct,32599,vol-no regreso / no dio razon,DO,2022-10-19,JT031800,2022-09-22,0,0.9,27,femenino,NAZAS,37,u.libr,2,1
1207,POS2939,VS9-ABS,S5,Direct,32695,vol-no regreso / no dio razon,DO,2022-10-20,JF010600,2022-03-10,0,0.5666666667,17,femenino,GUADALAJARA,48,casad,0,1
1208,POS2939,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-10-17,JS011500,2022-03-10,0,0.4666666667,14,femenino,JUAREZ,25,casad,0,1
1209,POS2456,MFS,S5,Direct,32599,imp.tra-lft y/o reglamento,DNO,2022-10-20,JF010600,2017-03-08,5,63.46666667,1904,femenino,JUAREZ,23,solter,0,2
1210,POS538,VS7,S5,Direct,32599,vol-prob personales y/o fam,DO,2022-10-19,JT031800,2017-03-08,5,63.43333333,1903,femenino,CORDOBA,28,u.libr,2,1
1211,POS1667,VS9-ABS,S6,Managers,32448,vol-transferencia entre planta,SL1,2022-10-21,ADMINIST,2014-10-27,8,97.2,2916,masculino,PEÑON BLANCO,54,casad,1,3
1212,POS1745,MFS,S5,Direct,32599,vol-transferencia entre planta,DNO,2022-10-21,ADMINIST,2015-01-14,7,94.56666667,2837,masculino,PARRAL,31,casad,0,2
1213,POS2622,VS7,S6,Exempt,32696,vol-cambio de domicilio,E4,2022-10-21,ADMINIST,2016-04-20,6,79.16666667,2375,femenino,JUAREZ,29,casad,0,3
1214,POS538,VS9-ABS,S5,Direct,32599,vol-no regreso / no dio razon,DO,2022-10-19,JT031800,2016-12-10,6,73.26666667,2198,femenino,JUAREZ,32,solter,1,1
1215,POS343,VS4,S6,Exempt,32573,vol-otro empleo,E3,2022-10-28,ADMINIST,2015-10-28,7,85.23333333,2557,femenino,JUAREZ,30,casad,1,3
1216,POS1323,VS5,S5,Direct,32600,vol-insatisfaccion personal,DO,2022-10-25,JF010600,2021-01-19,1,21.46666667,644,masculino,JUAREZ,25,solter,0,0
1217,POS538,VS1-HOUS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-10-24,JF060600,2022-09-14,0,1.333333333,40,masculino,JUAREZ,19,solter,1,0
1218,POS2939,VS5,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-10-24,JS011500,2022-09-14,0,1.333333333,40,femenino,CHIHUAHUA,31,casad,3,1
1219,POS2939,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-10-24,JF010600,2022-09-22,0,1.066666667,32,masculino,EJISO NUEVO BENAVIDES,38,casad,4,0
1220,POS2939,VS9-ABS,S5,Direct,32574,vol-no regreso / no dio razon,DO,2022-10-27,JT012324,2022-09-29,0,0.9333333333,28,femenino,JUAREZ,26,solter,1,1
1221,POS2939,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-10-24,JF010600,2022-03-10,0,0.7,21,masculino,SAN ANDRES TUXTLA,26,solter,1,0
1222,POS2939,VS1-HOUS,S5,Direct,32546,vol-no regreso / no dio razon,DO,2022-10-20,JS011500,2022-06-10,0,0.4666666667,14,femenino,SAN LUIS POTOSI,39,casad,3,1
1223,POS2939,VS9-ABS,S5,Direct,32690,vol-no regreso / no dio razon,DO,2022-10-27,JT012324,2022-11-10,0,0.5333333333,16,masculino,CAMPECHE,34,divorciado,3,0
1224,POS2939,VS4,S5,Direct,32600,vol-transferencia entre planta,DO,2022-10-24,JS011500,2022-10-13,0,0.3666666667,11,femenino,JUAREZ,20,u.libr,0,1
1225,POS1323,VS5,S5,Direct,32599,vol-transferencia entre planta,DO,2022-10-28,JF010600,2018-11-01,4,58.36666667,1751,femenino,CHIHUAHUA,26,u.libr,2,1
1226,POS1380,MFS,S5,Direct,32575,vol-otro empleo,DO,2022-10-25,JF060600,2016-12-21,6,71.13333333,2134,femenino,JUAREZ,27,solter,0,1
1227,POS347,LOG,S5,Direct,32575,imp.tra-jubilacion,DNO,2022-10-21,JF010600,1994-04-05,28,346.5666667,10397,masculino,"PARRAL, CHIH",55,u.libr,6,2
1228,POS1323,VS4,S5,Direct,32170,imp.tra-jubilacion,DO,2022-10-28,JF010600,1995-08-28,27,330.7666667,9923,femenino,JUAREZ,57,casad,4,1
1229,POS1230,VS5,S5,Direct,32425,vol-transferencia entre planta,DNO,2022-10-28,JF010600,2009-07-09,13,159.9666667,4799,masculino,JUAREZ,31,solter,1,2
1230,POS2803,VS7,S5,Direct,32695,vol-otro empleo,DNO,2022-10-25,JF010600,2013-06-11,9,109.1666667,3275,masculino,JUAREZ,37,casad,3,2
1231,POS1230,TEF,S5,Direct,32583,vol-otro empleo,DNO,2022-10-25,ADMINIST,2015-09-12,7,83.73333333,2512,masculino,JUAREZ,26,solter,0,2
1232,POS2939,VS9-ABS,S5,Direct,32575,vol-transferencia entre planta,DO,2022-04-10,JS011500,2022-09-22,0,0.4,12,femenino,JIMENEZ,47,u.libr,2,1
1233,POS1559,MFS,S5,Direct,32575,vol-transferencia entre planta,DNO,2022-04-11,ADMINIST,2019-12-09,3,38.3,1149,masculino,JUAREZ,24,casad,1,2
1234,POS1323,VS9-ABS,S5,Direct,32500,imp.tra-ausentismos continuos,DO,2022-02-11,JS011500,2020-11-26,2,23.53333333,706,femenino,GUANAJUATO,33,solter,3,1
1235,POS1323,VS1,S5,Direct,32575,vol-transferencia entre planta,DO,2022-04-11,JT012324,2021-01-19,1,21.8,654,femenino,OAXACA,35,u.libr,3,1
1236,POS2858,QMM,S6,Exempt,32590,vol-otro empleo,E3,2022-04-11,ADMINIST,2021-10-14,1,12.86666667,386,masculino,CHIHUAHUA,24,u.libr,2,3
1237,POS538,VS9-ABS,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-02-11,JT031800,2022-08-25,0,2.3,69,femenino,JUAREZ,34,solter,3,1
1238,POS538,VS5,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-02-11,JT031800,2022-01-09,0,2.066666667,62,femenino,TRES VALLES,29,solter,0,1
1239,POS2939,VS1,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-02-11,JF010600,2022-01-09,0,2.066666667,62,masculino,CHIHUAHUA,35,solter,2,0
1240,POS538,VS9-ABS,S5,Direct,32575,vol-otro empleo,DO,2022-02-11,JT031800,2022-01-09,0,2.066666667,62,femenino,OAXACA,25,solter,0,1
1241,POS538,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-02-11,JT031800,2022-09-14,0,1.633333333,49,masculino,CHIHUAHUA,21,solter,0,0
1242,POS1380,MFS,S5,Direct,32583,vol-no regreso / no dio razon,DO,2022-02-11,JT031800,2022-09-22,0,1.366666667,41,femenino,JUAREZ,25,solter,1,1
1243,POS538,VS9-ABS,S5,Direct,32576,vol-no regreso / no dio razon,DO,2022-02-11,JT031800,2022-09-22,0,1.366666667,41,femenino,PUEBLA,28,viud,3,1
1244,POS2939,VS9-ABS,S5,Direct,32599,vol-no regreso / no dio razon,DO,2022-02-11,JS011500,2022-03-10,0,1.0,30,masculino,MINATITLAN,35,casad,2,0
1245,POS538,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-02-11,JT031800,2022-03-10,0,1.0,30,femenino,COATZACOALCOS,25,solter,2,1
1246,POS2939,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-02-11,JT012324,2022-10-13,0,0.6666666667,20,femenino,TORREON,26,casad,2,1
1247,POS2939,VS4,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-02-11,JS011500,2022-10-13,0,0.6666666667,20,masculino,QUINTANA ROO,41,casad,1,0
1248,POS2939,VS9-ABS,S5,Direct,32575,vol-transferencia entre planta,DO,2022-03-11,JS011500,2022-10-27,0,0.2333333333,7,masculino,ACAYUCAN,41,casad,2,0
1249,POS1921,MFS,S5,Direct,32674,imp.tra-ausentismos continuos,DO,2022-04-11,JS011500,2022-07-21,0,3.533333333,106,masculino,JUAREZ,24,solter,0,0
1250,POS2456,MFS,S5,Direct,32575,vol-otro empleo,DNO,2022-02-11,ADMINIST,2017-01-25,5,70.23333333,2107,femenino,VERACRUZ,27,solter,0,2
1251,POS347,LOG,S5,Direct,32580,vol-otro empleo,DNO,2022-02-11,JF050600,2017-06-29,5,65.06666667,1952,masculino,JUAREZ,34,u.libr,2,2
1252,POS1230,VS9-ABS,S5,Direct,32696,vol-transferencia entre planta,DNO,2022-04-11,JF010600,1999-04-01,23,290.1666667,8705,masculino,JUAREZ,45,casad,2,2
1253,POS2076,HRL,S6,Exempt,32540,vol-otro empleo,E3,2022-11-11,ADMINIST,2018-11-26,4,48.2,1446,femenino,JUAREZ,27,solter,0,3
1254,POS1921,MFS,S5,Direct,32696,vol-no regreso / no dio razon,DO,2022-08-11,JF010600,2019-10-24,3,37.03333333,1111,masculino,JUAREZ,21,solter,0,0
1255,POS538,VS9-ABS,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-08-11,JF060600,2021-12-01,1,22.16666667,665,masculino,DURANGO,26,solter,0,0
1256,POS2939,VS7,S5,Direct,32599,imp.tra-lft y/o reglamento,DO,2022-08-11,JS011500,2022-08-18,0,2.733333333,82,femenino,JUAN R ESCUDERO,39,solter,4,1
1257,POS2939,VS9-ABS,S5,Direct,32696,vol-estudios,DO,2022-08-11,JF010600,2022-08-09,0,2.033333333,61,femenino,CHIHUAHUA,23,solter,0,1
1258,POS2939,VS1,S5,Direct,32590,vol-no regreso / no dio razon,DO,2022-09-11,JS011500,2022-09-22,0,1.6,48,femenino,JUAREZ,31,casad,1,1
1259,POS1661,MFS,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-08-11,JS011500,2022-06-10,0,1.1,33,femenino,CIUDAD DE MEXICO,48,casad,2,1
1260,POS1661,MFS,S5,Direct,32599,vol-transferencia entre planta,DO,2022-08-11,JS011500,2022-10-27,0,0.4,12,femenino,ALLENDE,25,u.libr,1,1
1261,POS2939,VS9-ABS,S5,Direct,32575,vol-transferencia entre planta,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,masculino,MAPASTEPEC,24,u.libr,1,0
1262,POS2939,VS1,S5,Direct,32574,vol-no regreso / no dio razon,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,masculino,JUAREZ,39,casad,2,0
1263,POS2939,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,masculino,OAXACA,29,u.libr,2,0
1264,POS1376,VS7,S5,Direct,32590,vol-transferencia entre planta,DNO,2022-11-11,ADMINIST,2013-10-30,9,109.9666667,3299,masculino,DURANGO,34,u.libr,1,2
1265,POS1230,VS1,S5,Direct,32600,vol-otro empleo,DNO,2022-08-11,JF010600,2014-10-22,8,97.96666667,2939,masculino,DURANGO,32,solter,0,2
1266,POS2802,TEF,S5,Direct,32600,vol-estudios,DNO,2022-11-18,JF010600,2018-10-18,4,49.73333333,1492,femenino,VERACRUZ,22,solter,0,2
1267,POS1323,VS5,S5,Direct,32696,imp.tra-ausentismos continuos,DO,2022-11-14,JF010600,2019-06-27,3,41.2,1236,femenino,CHIHUAHUA,25,solter,0,1
1268,POS1323,VS7,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-11-14,JF010600,2020-01-10,2,25.8,774,masculino,JUAREZ,30,u.libr,1,0
1269,POS1921,MFS,S5,Direct,32575,vol-transferencia entre planta,DO,2022-11-18,JF010600,2021-01-26,1,22.03333333,661,femenino,CHIHUAHUA,23,solter,0,1
1270,POS1559,MFS,S5,Direct,32690,vol-transferencia entre planta,DNO,2022-11-18,JF010600,2021-10-14,1,13.33333333,400,masculino,CHIHUAHUA,28,solter,0,2
1271,POS60,TEF,S6,Exempt,32590,vol-otro empleo,E4,2022-11-18,ADMINIST,2021-11-11,1,12.4,372,masculino,CHIHUAHUA,30,solter,0,3
1272,POS1323,VS7,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-11-18,JF010600,2022-04-08,0,3.533333333,106,masculino,SAN PEDRO,25,solter,1,0
1273,POS538,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-11-18,JT031800,2022-01-09,0,2.6,78,femenino,JUAREZ,23,u.libr,1,1
1274,POS538,VS9-ABS,S5,Direct,3259,vol-no regreso / no dio razon,DO,2022-11-18,JT031800,2022-09-22,0,1.9,57,masculino,CHIHUAHUA,29,casad,2,0
1275,POS2939,VS9-ABS,S5,Direct,27000,vol-no regreso / no dio razon,DO,2022-11-18,JT012324,2022-09-29,0,1.666666667,50,masculino,CHIHUAHUA,24,solter,0,0
1276,POS2939,VS9-ABS,S5,Direct,32599,vol-cambio de domicilio,DO,2022-11-18,JF010600,2022-03-10,0,1.533333333,46,masculino,DURANGO,24,solter,0,0
1277,POS2939,VS9-ABS,S5,Direct,32695,vol-no regreso / no dio razon,DO,2022-11-18,JT012324,2022-11-10,0,1.266666667,38,femenino,CHIHUAHUA,27,solter,4,1
1278,POS1380,MFS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-11-18,JT031800,2022-10-20,0,0.9666666667,29,femenino,COSOLEACAQUE,23,solter,1,1
1279,POS1661,MFS,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-11-18,JS011500,2022-10-27,0,0.7333333333,22,femenino,CHIAPAS,37,solter,4,1
1280,POS1230,VS7,S5,Direct,32575,vol-otro empleo,DNO,2022-11-18,JT012324,2017-05-10,5,62.33333333,1870,masculino,TUXTEPEC,34,casad,1,2
1281,POS2858,QMM,S6,Exempt,32553,vol-otro empleo,E4,2022-11-18,ADMINIST,2017-12-10,5,62.1,1863,femenino,CUERNAVACA,33,solter,1,3
1282,POS538,VS1,S5,Direct,32696,vol-otro empleo,DO,2022-11-18,JF060600,2017-11-30,5,60.46666667,1814,masculino,CHIHUAHUA,23,solter,0,0
1283,POS2224,TEF,S5,Direct,32100,imp.pat-terminacion del contra,DNO,2022-11-18,JF010600,2013-04-02,9,119.1333333,3574,masculino,JUAREZ,43,u.libr,4,2
1284,POS2802,TEF,S5,Direct,32599,vol-cambio de domicilio,DNO,2022-11-18,JF010600,2016-07-09,6,75.43333333,2263,femenino,MIGUEL ANGEL,28,solter,0,2
1285,POS2622,VS7,S6,Exempt,32665,vol-otro empleo,E3,2022-11-17,ADMINIST,2016-11-23,6,72.83333333,2185,masculino,JUAREZ,32,solter,1,3
1286,POS1323,VS1,S5,Direct,32580,vol-transferencia entre planta,DO,2022-11-25,JF010600,2019-04-07,3,41.33333333,1240,femenino,JUAREZ,21,u.libr,1,1
1287,POS538,VS9-ABS,S5,Direct,32575,vol-otro empleo,DO,2022-11-23,JF060600,2020-09-01,2,34.96666667,1049,femenino,VERACRUZ,25,solter,1,1
1288,POS1380,MFS,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-11-23,JF060600,2020-01-23,2,34.5,1035,femenino,JUAREZ,21,solter,1,1
1289,POS1921,MFS,S5,Direct,32575,vol-insatisfaccion personal,DO,2022-11-23,JS011500,2020-12-03,2,32.86666667,986,femenino,COAHUILA,45,solter,3,1
1290,POS1657,TEF,S6,Exempt,32574,vol-transferencia entre planta,E3,2022-11-25,ADMINIST,2020-10-09,2,26.86666667,806,masculino,CHIHUAHUA,25,solter,0,3
1291,POS1323,VS5,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-11-23,JT012324,2020-10-15,2,25.63333333,769,femenino,OAXACA,25,casad,1,1
1292,POS538,VS9-ABS,S5,Direct,32599,vol-no regreso / no dio razon,DO,2022-11-21,JT031800,2022-09-29,0,1.766666667,53,femenino,VERACRUZ,28,casad,2,1
1293,POS1323,VS1,S5,Direct,32575,vol-transferencia entre planta,DO,2022-11-25,JF010600,2017-03-16,5,69.33333333,2080,femenino,JUAREZ,24,u.libr,1,1
1294,POS1323,VS4,S5,Direct,32215,imp.tra-jubilacion,DO,2022-11-25,JF010600,1994-04-01,28,351.7333333,10552,masculino,JUAREZ,64,casad,3,0
1295,POS1230,VS7,S5,Direct,32180,vol-otro empleo,DNO,2022-11-23,JT012324,2014-04-06,8,103.1333333,3094,masculino,JUAREZ,37,casad,3,2
1296,POS1921,MFS,S5,Direct,32599,vol-insatisfaccion personal,DO,2022-11-23,JF010600,2014-03-12,8,97.06666667,2912,femenino,JUAREZ,26,solter,1,1
1297,POS538,VS7,S5,Direct,32599,vol-prob personales y/o fam,DO,2022-11-23,JF060600,2016-07-09,6,75.6,2268,femenino,JESUS CARRANZA,42,casad,2,1
1298,POS1323,VS7,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-11-29,JT012324,2018-03-05,4,55.7,1671,femenino,CHIAPAS,27,casad,1,1
1299,POS347,LOG,S5,Direct,32750,vol-otro empleo,DNO,2022-11-29,JF050600,2018-06-14,4,54.3,1629,masculino,JUAREZ,28,casad,1,2
1300,POS2003,VS1,S5,Direct,32599,vol-otro empleo,DO,2022-11-29,JF050600,2018-12-13,4,48.23333333,1447,masculino,JUAREZ,23,solter,0,0
1301,POS454,TEF,S5,Direct,32389,vol-transferencia entre planta,DNO,2022-02-12,ADMINIST,2018-12-20,4,48.1,1443,masculino,DURANGO,27,solter,0,2
1302,POS347,LOG,S5,Direct,32500,vol-otro empleo,DNO,2022-11-29,JS011500,2019-03-14,3,45.2,1356,masculino,JUAREZ,22,u.libr,1,2
1303,POS2456,VS9-ABS,S5,Direct,32510,vol-prob personales y/o fam,DNO,2022-11-29,JF010600,2019-04-25,3,43.8,1314,femenino,JUAREZ,32,casad,1,2
1304,POS1230,TEF,S5,Direct,32408,vol-transferencia entre planta,DNO,2022-02-12,ADMINIST,2020-10-09,2,27.1,813,femenino,CHIHUAHUA,24,solter,0,2
1305,POS1323,VS4,S5,Direct,32599,vol-estudios,DO,2022-11-29,JF010600,2020-11-19,2,24.66666667,740,masculino,JUAREZ,20,solter,0,0
1306,POS1380,MFS,S5,Direct,32695,vol-insatisfaccion personal,DO,2022-11-29,JF060600,2021-11-02,1,21.86666667,656,femenino,COAHUILA DE ZARAGOZA,22,solter,0,1
1307,POS1380,MFS,S5,Direct,32574,vol-no regreso / no dio razon,DO,2022-11-28,JT031800,2022-09-22,0,2.233333333,67,masculino,JUAREZ,22,solter,0,0
1308,POS538,VS9-ABS,S5,Direct,32690,vol-no regreso / no dio razon,DO,2022-11-28,JT031800,2022-03-10,0,1.866666667,56,femenino,OAXACA,23,u.libr,0,1
1309,POS538,VS9-ABS,S5,Direct,32600,vol-no regreso / no dio razon,DO,2022-11-28,JT031800,2022-03-11,0,0.8333333333,25,femenino,CHIHUAHUA,31,solter,4,1
1310,POS538,VS9-ABS,S5,Direct,32600,vol-no regreso / no dio razon,DO,2022-11-28,JF060600,2022-03-11,0,0.8333333333,25,femenino,CHIHUAHUA,40,solter,1,1
1311,POS1323,VS5,S5,Direct,32590,imp.tra-lft y/o reglamento,DO,2022-01-12,JS011500,2016-12-21,6,72.36666667,2171,masculino,JUAREZ,26,solter,0,0
1312,POS347,LOG,S5,Direct,32594,vol-otro empleo,DNO,2022-11-29,JT012324,2017-06-29,5,65.96666667,1979,masculino,VERACRUZ,27,casad,1,2
1313,POS343,MFS,S6,Exempt,32575,imp.tra-jubilacion,E3,2022-02-12,JS011500,1999-04-15,23,287.7333333,8632,masculino,OAXACA,55,casad,2,3
1314,POS1323,VS1,S5,Direct,32060,imp.tra-jubilacion,DO,2022-02-12,JT012324,2009-08-18,13,161.8,4854,femenino,JUAREZ,60,casad,1,1
1315,POS2062,VS9-ABS,S6,Exempt,32599,vol-transferencia entre planta,E3,2022-02-12,JF010600,2012-02-16,10,131.4,3942,masculino,JUAREZ,40,casad,2,3
1316,POS1359,DBE,S6,Exempt,32617,vol-otro empleo,E4,2022-11-18,ADMINIST,2017-06-04,5,68.4,2052,femenino,CHIHUAHUA,36,solter,2,3
1317,POS538,VS1,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-11-11,JF060600,2020-12-22,5,22.96666667,689,femenino,CHIHUAHUA,32,casad,1,1
1318,POS538,VS9-ABS,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-11-11,JF060600,2022-08-09,5,2.133333333,64,femenino,TORREON,23,solter,1,1
1319,POS538,VS1,S5,Direct,32599,vol-prob personales y/o fam,DO,2022-06-12,JF060600,2018-08-30,6,51.96666667,1559,femenino,JUAREZ,23,solter,0,1
1320,POS2456,MFS,S5,Direct,32575,vol-otro empleo,DNO,2022-06-12,ADMINIST,2019-01-24,7,47.06666667,1412,masculino,JUAREZ,26,solter,0,2
1321,POS1323,VS4,S5,Direct,32575,vol-otro empleo,DO,2022-06-12,JF010600,2019-02-21,8,46.13333333,1384,femenino,DURANGO,25,solter,0,1
1322,POS1323,VS1-HOUS,S5,Direct,32590,vol-transferencia entre planta,DO,2022-09-12,JF010600,2020-11-24,9,24.83333333,745,femenino,CHIHUAHUA,22,solter,0,1
1323,POS1921,MFS,S5,Direct,32590,vol-no regreso / no dio razon,DO,2022-05-12,JS011500,2022-07-28,0,4.333333333,130,masculino,COAHUILA,24,solter,0,0
1324,POS1323,VS9-ABS,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-06-12,JF010600,2022-11-08,11,3.9,117,femenino,COAHUILA,48,divorciado,2,1
1325,POS538,VS9-ABS,S5,Direct,32598,vol-no regreso / no dio razon,DO,2022-05-12,JT031800,2022-09-29,0,2.233333333,67,masculino,CHIHUAHUA,45,casad,2,0
1326,POS2939,VS7,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-06-12,JS011500,2022-10-10,13,1.9,57,masculino,OAXACA,20,u.libr,1,0
1327,POS2939,VS7,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-05-12,JS011500,2022-10-20,0,1.533333333,46,femenino,MONTERREY,46,divorciado,5,1
1328,POS1661,MFS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-05-12,JF010600,2022-10-20,0,1.533333333,46,femenino,CHIHUAHUA,18,solter,0,1
1329,POS538,VS5,S5,Direct,32599,vol-no regreso / no dio razon,DO,2022-05-12,JT031800,2022-10-27,0,1.3,39,femenino,CHIHUAHUA,24,solter,1,1
1330,POS1380,MFS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-05-12,JT031800,2022-10-27,0,1.3,39,femenino,CHIHUAHUA,35,casad,4,1
1331,POS538,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-05-12,JT031800,2022-03-11,0,1.066666667,32,femenino,JUAREZ,19,u.libr,1,1
1332,POS2939,VS9-ABS,S5,Direct,32599,vol-insatisfaccion personal,DO,2022-06-12,JF010600,2022-03-11,19,1.1,33,femenino,CORDOBA,32,solter,4,1
1333,POS538,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-05-12,JT031800,2022-10-11,0,0.8333333333,25,femenino,JUAREZ,25,solter,0,1
1334,POS2003,VS5,S5,Direct,32575,vol-insatisfaccion personal,DO,2022-06-12,JS011500,2017-01-18,21,71.6,2148,masculino,TABASCO,44,u.libr,3,0
1335,POS1323,VS1,S5,Direct,32150,imp.tra-jubilacion,DO,2022-09-12,JT012324,2009-01-09,22,161.5666667,4847,femenino,JUAREZ,59,casad,3,1
1336,POS1230,VS4,S5,Direct,32668,imp.tra-jubilacion,DNO,2022-09-12,JF010600,2004-07-06,23,225.3,6759,masculino,JUAREZ,55,casad,1,2
1337,POS347,LOG,S5,Direct,32696,vol-no regreso / no dio razon,DNO,2022-05-12,JS011500,2013-07-15,24,114.3333333,3430,masculino,XOCHIPALA,34,solter,0,2
1338,POS538,VS9-ABS,S5,Direct,32650,imp.tra-ausentismos continuos,DO,2022-05-12,JF060600,2017-09-14,25,63.6,1908,femenino,JUAREZ,27,solter,2,1
1339,POS1376,MFS,S5,Direct,32590,vol-otro empleo,DNO,2022-06-12,JF050600,2013-10-30,26,110.8,3324,femenino,TORREON,32,solter,1,2
1340,POS1323,VS7,S5,Direct,32575,vol-otro empleo,DO,2022-06-12,JS011500,2015-04-29,27,92.6,2778,femenino,JUAREZ,26,solter,1,1
1341,POS1783,TEF,S6,Exempt,32605,vol-otro empleo,E4,2022-12-16,ADMINIST,2022-05-26,0,6.8,204,masculino,CIUDAD DE MEXICO,33,solter,1,3
1342,POS2446,VS4,S6,Exempt,32543,vol-otro empleo,E4,2022-12-13,ADMINIST,2012-07-23,10,126.5,3795,masculino,VERACRUZ,37,casad,2,3
1343,POS2062,VS1,S6,Exempt,32423,vol-otro empleo,E3,2022-12-13,ADMINIST,2022-02-17,0,9.966666667,299,masculino,JUAREZ,23,solter,0,3
1344,POS1323,VS5,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-12-13,JF010600,2019-03-10,3,38.9,1167,femenino,OAXACA,21,solter,0,1
1345,POS1323,VS9-ABS,S5,Direct,32599,vol-prob personales y/o fam,DO,2022-12-13,JF010600,2020-05-03,2,33.76666667,1013,femenino,JUAREZ,27,solter,0,1
1346,POS538,VS7,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-12-12,JT031800,2022-07-21,0,4.8,144,femenino,JUAREZ,22,u.libr,0,1
1347,POS1380,MFS,S5,Direct,32599,vol-no regreso / no dio razon,DO,2022-12-12,JT031800,2022-09-22,0,2.7,81,femenino,VILLA VICTORIA,30,solter,1,1
1348,POS538,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-12-12,JT031800,2022-03-11,0,1.3,39,femenino,OAXACA,23,solter,1,1
1349,POS538,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-12-12,JT031800,2022-03-11,0,1.3,39,masculino,JUAREZ,22,u.libr,1,0
1350,POS1661,MFS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-12-12,JT012324,2022-11-17,0,0.8333333333,25,masculino,CAMPECHE,25,u.libr,0,0
1351,POS538,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-12-12,JT031800,2022-11-17,0,0.8333333333,25,femenino,JUAREZ,27,u.libr,2,1
1352,POS1323,VS9-ABS,S5,Direct,32590,vol-otro empleo,DO,2022-12-13,JF010600,2017-05-10,5,63.16666667,1895,masculino,JUAREZ,25,solter,0,0
1353,POS1323,VS9-ABS,S5,Direct,32575,vol-razones medicas,DO,2022-12-13,JT012324,2008-07-21,14,175.2666667,5258,femenino,GOMEZ FARIAS,49,casad,3,1
1354,POS1230,VS5,S5,Direct,32575,vol-cambio de domicilio,DNO,2022-12-13,JF010600,2013-02-10,9,111.9666667,3359,masculino,VERACRUZ,31,casad,0,2
1355,POS2003,TEF,S5,Direct,32696,imp.pat-pensionado imss,DNO,2022-12-16,ADMINIST,2013-10-23,9,111.3666667,3341,masculino,JUAREZ,54,u.libr,2,2
1356,POS2003,VS5,S5,Direct,32696,vol-insatisfaccion personal,DO,2022-12-13,JF010600,2015-09-03,7,94.53333333,2836,femenino,JUAREZ,29,solter,0,1
1357,POS1230,VS4,S5,Direct,32573,vol-cambio de domicilio,DNO,2022-12-13,JS011500,2015-11-11,7,86.3,2589,masculino,OCAMPO,30,casad,0,2
1358,POS1323,VS7,S5,Direct,32576,imp.tra-jubilacion,DO,2022-12-13,JF010600,2016-04-05,6,80.46666667,2414,femenino,TORREON,60,divorciado,3,1
